code,loc,dates,user,environment,transports,securite,sante,sp_loisirs,culture,enseignement,commerces,qualite_de_vie,comm_positif,comm_negatif,agree,disagree,average
69002,LYON 2E ARRONDISSEMENT,NA,Vivelafrance,7,10,8,9,7,8,8,9,8,"Habitant du quartier Sainte Blandine,  entre Perrache et Confluence.
Quartier en plein développement !
Le décloisonnement sous Perrache va permettre un accès direct en place Carnot et place des archive pour piétons et cyclistes.
Des commerces de proximité sympas (biocoop,  pane terra,  cerise et potiron,  droguerie,  cordonnier,  etc.) et un marché qui tient la route le dimanche.
Quartier calme,  agréable à vivre et à deux pas du centre ville historique mais sans les inconvénients (pas de bruit, peu d'incivilités,  facile de stationner,  cours Charlemagne piéton...).
Quartier avec une population familiale bien éduquée.
Quais de Saône très agréable pour courir et aller de balader.
Centre commercial Confluence,  patinoire,  parcs nombreux comparés au Nord de Perrache.
Facilité d'accès depuis les autoroutes.
Des transports en commun très nombreux.","Deux boucheries,  mais elles sont « halal ». Faut aller du côté d'Ainay pour une vraie boucherie lyonnaise (5 min à pied).
Encore de trop nombreux Tacos et Kebab sauce samouraï qui polluent le cours Charlemagne. Ça va changer avec la gentrification en cours...
Quais de Rhône,  certes en cours de réhabilitation,  mais qui restent très passant avec la M7 qui génère une pollution. Éviter la périphérie Est du quartier le long des quais c'est évident,  mais à partir de la rue Delandine on entend plus rien.",15,2,8.2
69002,LYON 2E ARRONDISSEMENT,NA,Carl a,7,9,8,8,9,8,7,10,10,"Il y a tout à Lyon, on est en sécurité, étant une fille je n'ai jamais eu peur seule la nuit pour rentrer. Beaucoup de transports en commun et jusqu'à tard. Ville étudiante parfaite avec les bars et les restaurants.","Les logements sont chers et la vie aussi, mais on peut quand même trouver des bons plans pour les courses si on fait quelques recherches.",11,4,8.4
69002,LYON 2E ARRONDISSEMENT,NA,Lauriefice,3,8,8,8,10,10,10,10,8,"Centre-ville dynamique, avec transports, culture à disposition et santé à foison. 
Les paysages y sont magnifiques.","Comme toutes les grandes villes Françaises, la pollution y est présente.
Mais aussi, beaucoup de gens y viennent s'y promener ce qui a tendance à engendrer plus de délits, et certaines bagarres le soir à cause du monde de la nuit.",8,0,8.3
69002,LYON 2E ARRONDISSEMENT,NA,Alice118,3,8,8,10,8,10,9,10,8,"Les commerces, les voies piétonnes et la proximité avec tous les lieux culturels. La grande présence des transports en commun : Bus, Métro, Tramway, etc..",La surpopulation des grands axes routiers et piétons. Le manque de verdure dans le centre-ville. Le manque de calme et de silence les nuits pendant le week-end.,12,0,8.2
69002,LYON 2E ARRONDISSEMENT,NA,Stow,6,8,7,9,10,9,9,9,10,"Meilleure ville de France, il y a tout à Lyon, Culture, loisirs, parcs, transports en commun. Même les gens sont sympathiques. Cette ville est très sous cotée par les gens qui ne la connaissent pas. Le cadre de vie est vraiment vraiment très bon à Lyon.","La qualité de l'air, c'est tout, la ville n'a pas vraiment d'autres défauts.",15,5,8.6
69002,LYON 2E ARRONDISSEMENT,NA,Arliyxx,8,10,10,10,9,10,8,9,9,"Cette ville est juste géniale, grande culture, grande éducation, grands artistes, voyons nous parlons de l'ancien Lugdunum ! Non franchement à part le défaut commun à toute les grandes villes, l'air je ne vois pas de choses que l'on puisse donner comme avis négatif,  et tout est positif !!",Qualité de l'air seulement.,54,239,9.2
69002,LYON 2E ARRONDISSEMENT,NA,marina,5,10,9,8,8,7,8,9,9,"Transports en commun hyper développés ( tram, métros bus) et accessibles (pass mensuel illimité à 40€ sans réduction)
Architecture et patrimoine (quartiers confluence, presqu'île )
Un grand nombre de petits commerçants, quartiers animés.
Vie culturelle importante : théâtre des célestins, musée des confluences.","Pollution !!!
Autoroute qui rentre dans Lyon à la Mulatière et les nuisances sonores, de sécurité et de pollution qui vont avec.",71,229,8.1
69002,LYON 2E ARRONDISSEMENT,NA,RUBINS 02,8,8,8,7,9,8,10,9,9,"les commerçants, le sentiment de sécurité côté Bellecour avant Perrache. belle architecture. arrondissements très chic,  confortable;
La rue de la charité et la rue auguste Conte sont vraiment top avec des boutiques différentes et variées.","chaud l'été, les manifs place Bellecour, les travaux incessants.",11,226,8.4
69002,LYON 2E ARRONDISSEMENT,NA,NB69,1,5,3,4,1,9,7,10,2,"Bâtiments rénovés, commerces en hausse, transports en commun corrects, transports en mode doux dangereux.","Une pollution croissante dans le centre ville, les incivilités sont en hausse, les travaux sans fin, pas de parcs arborés, rien n'est fait durablement pour l'environnement, que de la cosmétique.",232,143,4.7
69002,LYON 2E ARRONDISSEMENT,NA,Lyonnaisnouveau,3,4,3,5,5,8,6,8,4,"Ville de théâtre et à l'histoire vaste, la ville de Lyon propose une grande offre culturelle et sportive, c'est un vrai plus. Il y a beaucoup de commerces ce qui est un plus. Quelques beaux quartiers.","Tous les maux des grandes villes...
- Multiculturalisme à tout va (voir Guillotière).
- Architectures pseudo-écologiques qui défigurent le paysage (voir la Confluence).
- Pollution de l'air à son paroxysme.
- La ville en voiture est un calvaire.
- Sentiment d'insécurité selon les quartiers/rues (et encore on parle que de Lyon 2).
- Coût de la vie extrêmement élevé.
- Difficultés pour trouver un logement en location.",249,255,5.1
69002,LYON 2E ARRONDISSEMENT,NA,Baptiste CG,7,9,7,8,8,8,9,9,10,"Le quartier (au nord de Perrache, en tout cas) est très agréable à vivre. Il est bien desservi en transports en commun (métro, bus, tram et gare de Perrache) et il regorge de magasins. Les rues sont vivantes et on s'y sent globalement en sécurité. On peut facilement accéder au 1er arrondissement ainsi qu'au Vieux Lyon. Il y a hélas peu de parcs et d'espaces verts, mais les quais de Saône et Confluence sont parfaits pour prendre l'air et se détendre.","Le point le plus négatif est la gare de Perrache qui coupe l'arrondissement en deux. Ce n'est pas agréable à traverser et le bâtiment s'insère mal dans la ville. En outre, il est dommage que presque aucun transport en commun ne circule durant la nuit.",10,229,8.3
69002,LYON 2E ARRONDISSEMENT,NA,Hortense67,7,10,7,10,9,8,10,9,8,"Belle ville, arrondissement agréable à vivre. Nous habitons rue Victor Hugo. Mon lycée est tout près et l'enseignement est super, mon lycée de secteur ( st marc ) je peux sortir voir mes amis, les boutiques sont à proximité comme zadig et voltaire Sandro etc... il y a des boutiques pour tout le monde  et tous les styles c'est super.","L'été, il fait très chaud.
Lors des événements il y a du bruit dehors mais en ce moment moins.",9,70,8.7
69002,LYON 2E ARRONDISSEMENT,NA,max,4,6,2,5,5,5,7,7,5,"transports, enseignement, commerces.","Lorsque il y a des stationnements libres et gratuits vous garez votre voiture le lendemain lorsque vous la récupérez un panneau interdiction est posé avec marquage au sol livraison, et bien sur une amende.
Pour contester impossible, même avec photos, témoignage, etc... bref, dégoûté.
AUCUN stationnement gratuit, construction d'immenses parkings payants.
Ne venez pas en voiture dans ce quartier !",82,2,5.1
69002,LYON 2E ARRONDISSEMENT,NA,Flo,6,8,2,7,7,5,7,7,7,"Très bel arrondissement, la place Bellecour est magnifique et le nouveau centre commercial de confluence dynamise la ville! Plein de facs, une variété de commerces et de cultures!","Perrache .... lieu de multiples agressions à tout va, halls d'immeuble squattés, agressions en pleine rue le soir ... Ce lieu est le point faible du deuxième en terme de sécurité. La police n'est pas si présente qu'on pourrait le croire dans les petites rues ..",76,3,6.2
69002,LYON 2E ARRONDISSEMENT,NA,gertrude,4,5,2,3,5,4,4,4,5,"22 ans à habiter à Perrache et franchement mis a part les promenades sur les quais, puis y courir un peu, mis à part que le cadre est plutôt joli comparé aux mille et unes camionnettes d'avant il faut bien avouer que Lyon est une ville limite antipathique, inamicale et peu accueillante!
Je vends mon appartement acheté en 98 environ 50 fois son prix initial car les lyonnais détestaient Perrache et maintenant trouvent ça ""tooop"".
Bref pour ça merci.","trop cher.
impossible de se garer.
ville qui se prend pour Paris LOL Réveillez vous les tcl s'arrêtent à minuit et les musées sont de pauvres imitations sans compter le prix!
les restos sont chers pour un village.
bref, j'ai adoré cette ville mais maintenant elle devient détestable.
gardez la!",81,30,4
69002,LYON 2E ARRONDISSEMENT,NA,Lolo,7,9,7,6,8,8,10,10,9,"Habitant ce quartier depuis quelques années, je le trouve très agréable, bon vivant. Avec le marché qui est 2 fois par semaine avec des petits producteurs du coin c'est parfait pour faire avancer l'économie locale. Très bien desservie par les transports métro A, tram à Perrache.","Vieux catholiques bourgeois qui se croient tout permis car ils ont un appartement dans le quartier et qui n'acceptent pas les jeunes générations. Perrache est une horreur 10 min pour la traverser et de l'autre côté cours suchet le quartier est à refaire entièrement.
Prix très haut pour des studio ou appartements mal entretenus (souris, mauvaise isolation, sans ascenseurs).",20,68,8.2
69002,LYON 2E ARRONDISSEMENT,NA,Gimli,5,7,6,6,7,6,5,8,6,"Attention mon avis ne concerne qu'entre Perrache et la confluence !
Beaucoup de commerces à proximité, des commerçants sympas, le centre confluence n'est pas une usine comme à Part Dieu, les quais de Saône sont vraiment assez verts (seuls espaces verts de Lyon 2), de larges trottoirs.","Au nom du logement, trop de nouveaux immeubles sont les uns sur les autres. Encore beaucoup de bâtiments surtout à l'est sont moches. Trop de logements sociaux et les racailles qui vont avec. La place de l'église est devenue un dépotoir où les dealers travaillent en toute impunité et les gens ne ramassent pas les crottes de leurs chiens. Attention moi j'ai un chien et je ramasse donc merci à ces gens de nous stigmatiser. Au niveau sécurité, on peut mieux faire.",85,1,6.2
69002,LYON 2E ARRONDISSEMENT,NA,feder,9,8,3,5,8,7,8,8,7,"Prostituées qui sont aimables 
commercants sympas .
le rhône et bellecour très joli lors des fêtes et des jours ou il fait très beau et chaud.","Trop de clochards, clandestins vers la place carnot, la gare
un peu de racaille vers la gare des fois",25,1,7
69002,LYON 2E ARRONDISSEMENT,NA,PAULETTE,8,9,9,6,2,9,9,8,10,"- beau quartier de la presqu'île
- centre historique
- zone dynamique
- commerçants de proximité   gros commerces
- culture : musées, théâtre, animations diverses
- transports","- loin des hôpitaux 
- un peu onéreux",13,5,7.8
69002,LYON 2E ARRONDISSEMENT,NA,soso,1,9,4,8,6,6,8,8,5,"Le 2eme arrondissement propose un large choix de commerces et transports, les espaces verts récents commencent à rendre la ville plus agréable",Beaucoup de pollution et lieux qui méritent unerénovation (gare de perrache et ses voûtes),10,1,6.1
69002,LYON 2E ARRONDISSEMENT,NA,Carl,3,9,7,8,9,9,9,5,7,"Comme on est dans le centre ville, on a un accès privilégié à beaucoup de choses. On circule assez facilement (au moins en vélo et en transports en commun), on peut facilement faire du sport, se cultiver et se divertir.","Mais les commerces sont la plupart du temps des grandes enseignes qui vendent des produits de mauvaise qualité, les petits commerçants ne sont pas assez mis en valeur (surtout à confluence) et l'environnement est plutôt mauvais : on respire assez mal, et c'est bruyant.",6,4,7.3
69002,LYON 2E ARRONDISSEMENT,NA,monstro,7,9,8,8,5,10,10,10,8,"Boutiques de luxe, commerces de bouches, bars, écoles, beaucoup de spécialistes santés,","La rue Victor hugo, naguère rue du luxe est devenue une artère de banques de commerces bas de gammes et de boulangeries cheaps.
Evitez la rue de la République le WE, surtout le soir..
Ambiance catho coincé vers Ainay, mais finalement c'est rassurant de se dire que ça existe encore.",10,7,8.3
69002,LYON 2E ARRONDISSEMENT,NA,Steph69002,8,10,8,8,7,10,9,9,9,"Tout est agréable dans le 2ème, il y a le musée des confluences et bien d'autres. Côté transport il y a les métros A et D ainsi que les lignes T1 et T2 du tram. Et enfin l'architecture est vraiment très sympa.",Le quartier de perrache n'est pas très rassurant.,10,9,8.7
69002,LYON 2E ARRONDISSEMENT,NA,Lyonnais,3,5,9,8,7,8,8,8,10,"90% de français, on se sent chez soi.
Population courtoise et normale avec un minimum d'éducation et de bon sens.
Pas ou peu de consanguins.
Architecture agréable, beaucoup de pierre de taille.
Population qui fait plus d'effort de présentation que dans la majorité des villes.
Circulation facile quand on a connu Paris.","Les Roms.
Le métro orienté Nord/Sud.
La proximité de banlieues péquenaudes
La nourriture et les restaurants trop chers pour une ville de province.",24,26,7.3
69002,LYON 2E ARRONDISSEMENT,NA,Frinèès,6,9,3,7,4,8,7,10,7,"Le vrai centre de Lyon. Place Bellecour, qui fait une coupure entre le Nord et le Sud de la presque île. Gare de Perrache au Sud et plein de bars, cafés et restaurants dans le Nord de l'arrondissement. De très beaux bâtiments (hors Confluence).","Loyers inabordables pour le commun des mortels ou alors des taudis loués aux étudiants. Le nouveau centre de Confluence que je  trouve affreux. Architecture de nos jours: du verre partout. Des commerces haut de gamme décentrés. Insécurité la nuit, bcp de gens alcoolisés.",18,6,6.8
